id,max_level,mpp,ppm,type
fc3719f4-a048-45f2-9673-44b7b465a32b,17,0.25,4032258.064516129,DX1
f19039a3-8974-4dff-a214-4a65896b63f8,17,0.25,4032258.064516129,DX1
fef0b962-eac1-4180-9d86-99aff58154a4,18,0.25,4032258.064516129,TS1
26c329ee-1a8e-4905-96db-8d7510015822,17,0.25,3992015.968063873,DX1
cd10b816-18d6-4bc4-b4bb-41743a2f872a,17,0.25,4032258.064516129,DX1
e6a78709-9195-4657-a537-a51e7e7b7c97,17,0.25,3957261.574990107,DX1
ce717a46-a25a-42f3-8402-10239838d0c6,16,0.25,3960396.039603961,DX1
fde7b886-1909-4e13-b1f7-77bdca8c2042,17,0.25,4024144.869215292,DX1
daedfd81-4a6f-4f99-a505-c9363c961f4e,18,0.25,4024144.869215292,DX1
a6213fc8-9147-4e83-ba76-42979b01b494,17,0.25,4024144.869215292,TSC
e067bf95-0f1e-4894-8772-1eb38bed4629,18,0.25,4051863.857374393,DX1
762388c4-b240-467a-bc17-d2f60972f9bf,17,0.25,4071661.2377850167,DX1
5c6476d3-7865-4f47-8ab2-2eb4fb827b1f,17,0.25,3992015.968063873,TSB
626bfe89-c9c8-4ebf-97c9-56b1bd27f22d,17,0.25,4032258.064516129,DX1
632f427b-7429-4852-bf47-78e77350a59c,18,0.25,3992015.968063873,DX1
34cdec12-bd72-4af4-a26a-dd15b377acf6,17,0.25,4032258.064516129,BSA
577b807d-a5b6-4d6e-98ea-e3b3bdafd356,17,0.25,4024144.869215292,DX1
33023cec-6587-483a-b234-b9a963d5c6d0,17,0.25,4032258.064516129,TSA
fda8af86-6adc-4dda-9842-4d75a78e9bc1,17,0.25,4032258.064516129,TS1
3a023f53-36e8-4bd1-9422-89ccebaf09c5,18,0.25,4051863.857374393,TS1
9cf1e2bf-d7f4-4c94-8918-eb5f9782ec75,18,0.25,4032258.064516129,TSA
bd74ee11-89ac-45f0-8257-a5f37bb14078,17,0.25,4071661.2377850167,DX1
d41113b9-7ba0-4151-965e-2d9f0d7a8ee3,16,0.23,4301075.268817204,DX1
e70c53fd-e5de-4a8b-94f8-11d78294b349,18,0.25,3992015.968063873,BS1
0fb0d10a-9cac-4499-b512-9e6fb607bd15,17,0.25,4071661.2377850167,TSB
4f4dcdea-c377-454c-a29a-280f82671c74,17,0.25,4051863.857374393,TSA
825173b5-fae6-4efb-9373-c0873cfdd9d4,18,0.25,4056795.131845842,TSC
765214bd-6c5c-4c7b-9e0e-21736495919b,18,0.25,3992015.968063873,DX1
5a1d1f1c-35e7-4257-84e9-a6f938d1ef4a,17,0.25,3992015.968063873,BSA
887e74e2-daeb-49b4-9d7f-2a5c8130543a,17,0.25,4024144.869215292,TSA
29da78a0-7083-48da-ac9a-c5e90a3da669,16,0.25,4024144.869215292,TS1
7607e76e-c7f7-4f8e-a086-d85336cc0ccd,17,0.25,4024144.869215292,BSA
9844019e-34dd-484d-b764-47855f570c8b,17,0.25,4024144.869215292,TS1
dc0ccc69-ce1a-44ac-952b-416b9a889a32,17,0.25,4024144.869215292,BS1
ee450c38-277e-4915-aa02-54ada485a2b0,17,0.25,3992015.968063873,BS1
6cf90ee7-4b4a-4b31-b8f8-10dde5c96300,17,0.25,3992015.968063873,TSA
ddcb21eb-b039-42b6-9f4e-12e36ad9040e,17,0.25,4032258.064516129,DX1
75f48929-04a3-4970-8572-29b1068b2d85,17,0.25,4032258.064516129,DX1
3e99b292-32f0-410b-8d3b-957e2d4865e5,17,0.25,4051863.857374393,TSA
2e97fdd2-30b4-4c8a-a8b3-4ada0b39b3c7,18,0.25,4024144.869215292,TS1
150c8041-3a15-426c-bbef-8830a8da06c2,17,0.25,4024144.869215292,DX1
8bbe9bd4-ac73-4102-963b-3f9d53f0c48c,17,0.23,4301075.268817204,DX1
d5ac4040-2bd4-4326-b403-e70910e0dd8e,17,0.25,4024144.869215292,TS1
0ce5fcd8-3ace-4213-ae59-844c11a45f7b,17,0.25,3992015.968063873,DX1
8fe98b1a-bfb4-4a3d-9a4c-3964ce54e96c,17,0.25,4032258.064516129,TSA
5c1216f3-19ec-4d3c-9bb0-9bd740b79f62,17,0.25,4051863.857374393,DX1
25c1d722-bd4c-4fea-b78a-2edd5ed9b39d,17,0.25,4024144.869215292,TSB
ec17b801-5361-474f-8c38-cc0087f3de3e,17,0.25,4051863.857374393,DX1
8d9e7516-86ab-4ce7-b10a-4ba32313a86a,17,0.25,4032258.064516129,TSA
192328b1-0dd2-4f6a-86bf-90a155382e03,18,0.25,3992015.968063873,DX1
c53c8ae2-3521-4ba0-bb36-84e55d1242c6,17,0.25,4024144.869215292,TSA
6e43d6bd-a735-4183-b05c-c913ff37c6a5,17,0.25,4024144.869215292,MSA
6f878d76-4dfa-417f-a487-9466aa32e9d1,17,0.25,3992015.968063873,TSA
d506d590-05fe-4d0c-ae8e-2e4ba54923af,17,0.25,3960396.039603961,DX1
6ace4c74-f06c-45fc-b478-bd36eb15feb3,17,0.25,3992015.968063873,BSA
cfc6151a-9722-4572-adcf-cdeb41854df6,16,0.23,4301075.268817204,DX1
9207efba-f548-493e-a2b1-27083cc145d4,17,0.25,3992015.968063873,TS1
4797ecbc-6124-442f-8df4-c2443a40f744,17,0.25,3992015.968063873,BS1
0415dc25-2014-4f97-8ad5-fe33adc92874,18,0.25,4056795.131845842,DX1
74cee2b9-ad9b-49bb-a563-e57aa2074190,17,0.25,4051863.857374393,TS1
a9dac042-e1da-4ad1-b585-7e08128f3c82,17,0.25,4071661.2377850167,DX1
15486cf7-cc7d-44d5-968e-845277e7d11c,17,0.25,4032258.064516129,TSA
8690bced-53a5-4c9f-9505-570105c6363d,16,0.25,4024144.869215292,TS1
fa5d3f80-37cb-479b-b72a-55e802616a13,16,0.23,4301075.268817204,DX1
b7e6aa78-5272-44a9-aa40-013ea4b7a1d6,16,0.25,4024144.869215292,BS1
d5f22fbe-09fb-42e8-9b58-3f68b264d22c,18,0.25,3992015.968063873,DX1
8301908a-0d36-4454-8781-af82ebe2dddf,17,0.25,4024144.869215292,BSA
0783ac17-c5d5-422c-9504-3bd628a6983d,17,0.25,4024144.869215292,TSA
aff3dd6e-b8a6-4b30-a1b8-e3bc437e7330,17,0.25,4024144.869215292,TSA
fb0183f9-45cb-4d40-bb33-44b9e1fdfcab,17,0.25,4024144.869215292,BSA
9a3a3830-9674-4f9b-985f-e50062e78807,17,0.25,3966679.8889329634,DX1
1e541905-3c32-4612-b7e5-5ab0ed7ba270,17,0.25,4051863.857374393,TS1
f557664b-b8d8-4802-8ebc-5e7d5d5fa40e,17,0.25,4032258.064516129,DX1
2c83bc8f-ac3c-4749-921a-cdef6f872704,17,0.25,3992015.968063873,DX1
c4a50f22-b7f0-478f-86b3-f7128bcebcbe,17,0.25,3992015.968063873,BSA
3dc06b65-5ca3-4127-a207-916a9c701268,17,0.25,3992015.968063873,TSA
4d0b1c77-d97b-4d28-b6ed-7fb5b4aa54e2,17,0.25,4032258.064516129,TSB
6d7a28e1-1617-4e0e-be39-83a6ed60fcaf,17,0.25,4024144.869215292,DX1
e986e7c8-32b0-4f46-8721-33172a9147d8,17,0.25,4024144.869215292,DX1
71b492fb-d1df-4f4f-a501-839a038f5418,17,0.25,4024144.869215292,TSA
1c8bf463-54da-4f25-a146-e9ecb3df3af1,18,0.16,6083835.249741438,DX1
2e5c5a00-fe48-4bb3-916f-10c9c0cde0b5,17,0.25,4051863.857374393,TS1
c171a931-9635-4168-8706-6a7244d2236b,17,0.25,4051863.857374393,TSB
3d7fe3ad-45fd-4def-8c5b-6ec117e2c556,17,0.25,4070004.07000407,DX1
a42b9ace-7d3b-408e-b7aa-e4ae33a43a5a,17,0.25,4024144.869215292,BS1
a1c9fed8-7c07-46df-9d2a-000057262d43,17,0.25,4024144.869215292,TS1
8fef8f57-cb43-43d7-a442-97d095ad203e,18,0.25,4024144.869215292,DX1
91f55a25-ae69-4c98-8b31-326b50ecdb26,16,0.50,2003205.1282051285,DX1
93b30e2c-ecbc-4970-b435-696bd5b56c3b,17,0.25,4024144.869215292,TSA
a3d2969b-811f-4970-af49-c4b3d59b60c9,17,0.25,4024144.869215292,BSA
57ff1584-5ffd-4e5f-87a8-f82dca089b30,17,0.25,4051863.857374393,TSA
8fb9bb79-fa5d-4be9-a636-c9251b9b9a6e,17,0.25,4051863.857374393,DX1
f9d8f940-e0d7-44f2-ad6f-fa74e3f42277,17,0.25,4032258.064516129,TSB
bce663ea-ce5b-4b2b-887d-4c1cd069890b,17,0.25,4056795.131845842,DX1
98ddf493-e3ee-4750-a5a4-d9f9884a3e17,17,0.25,4024144.869215292,BSA
66fd32f2-3f81-4914-9394-4795414893bd,17,0.25,3966679.8889329634,DX1
e8c3ca12-523f-48f5-8842-f4f0536fa964,18,0.25,4024144.869215292,TSA
7aac46bb-70b3-4586-8852-4ab1f5e69d66,17,0.25,4051863.857374393,DX1
3620ef3e-05d6-492a-a032-5f3b2c127e94,17,0.25,4032258.064516129,TSA
fae97d39-e130-4406-a22b-09a3c95d8f20,17,0.25,4024144.869215292,BS1
0aed1454-92b8-46c9-808d-d2413784783f,17,0.25,3957261.574990107,DX2
cb3e7cb3-8a99-4baf-bfc1-7cfe09bbc39f,18,0.25,4024144.869215292,MS1
6984b8da-f199-4022-b8d4-71e4cf269340,17,0.25,4032258.064516129,TS1
5a032a08-9e4a-4995-88ce-206f75381a65,17,0.25,4032258.064516129,DX2
cd2865e2-7cb3-498a-9412-4fd86c1bbda6,16,0.25,3957261.574990107,DX3
9c6f4bc4-f340-4af1-b88b-42c980a3e5b3,17,0.25,4051863.857374393,TS1
60deacc2-3922-4570-89c6-6e6664e75954,17,0.25,4051863.857374393,TS1
672685f0-fe97-415f-b52b-e451ac87294f,17,0.25,4051863.857374393,DX1
2449ff02-6925-4f25-9074-7c5fbeab0bd2,15,0.25,4070004.07000407,DX1
7ef502c7-ec28-4502-9dcd-cd88dc494aba,17,0.25,4032258.064516129,TS1
22fddedb-f726-4c11-9ce7-080be5658746,17,0.25,4051863.857374393,DX1
4ba2fbdd-097b-44ad-8d91-b47a9eda54a4,17,0.25,3992015.968063873,TSA
fd9a7300-8641-40af-97bc-0fb9c23ece66,17,0.25,4051863.857374393,TSA
0720908f-15c2-4fcc-b04b-8543773d5a83,18,0.25,4024144.869215292,BS2
0b441c9a-4c7a-4001-9b6f-f51d693fb426,17,0.25,4032258.064516129,TSA
62e80675-cadc-47b9-9187-f545af4b457c,17,0.25,4032258.064516129,DX1
5f81d5d4-c4c5-4cfc-bb8e-af5bbe28db0d,17,0.25,4051863.857374393,DX1
f3097a35-3f0c-4374-ad99-6f442368fc50,17,0.25,4032258.064516129,TSA
3495efa5-0159-491f-a4f6-42fd9f617772,17,0.25,4024144.869215292,TS1
7f4cf171-956e-4a05-b51c-fafaca31e169,17,0.25,4051863.857374393,TSA
d31e6beb-72f7-4113-9287-6853cf4ed133,17,0.25,4032258.064516129,DX1
5e92f89e-5470-4f37-9002-0bb397e7281b,17,0.25,4024144.869215292,DX1
e7789896-65ab-4a36-a981-0b8fb0132b5f,17,0.25,4056795.131845842,TS1
bff4ab3c-2905-4090-b029-db52115ee013,16,0.23,4301075.268817204,DX1
43eb4de4-8878-4b39-8b19-899a38e2a8db,17,0.25,4024144.869215292,TS1
b6ee862d-798b-4f79-b060-cd7861c6886f,16,0.25,3992015.968063873,BS1
c648c5e6-aa02-4c46-9f08-f201e94d0a30,17,0.25,4024144.869215292,BS2
63e2cfa0-a8a6-4487-a8c9-50d1a7bf1c21,17,0.25,4024144.869215292,MSA
8a3ec596-ec14-4b96-8f83-724ccd516abe,17,0.25,3992015.968063873,TSB
016fc18e-1a88-478f-82a4-38f4f10a8f42,18,0.25,3960396.039603961,DX1
86538d07-4a39-4c65-80fa-3e530660eb46,17,0.50,2003205.1282051285,DX1
2a256756-8ea0-4d37-b9eb-f72b007ad8b9,17,0.25,4024144.869215292,TSB
f607d3b6-bb4b-4bf4-bc00-f879bf241ca3,17,0.25,4032258.064516129,TSA
0b486d90-70da-4898-97b7-85bc6db0f88d,17,0.25,4024144.869215292,TSB
f9415b74-ee9c-4e63-8deb-5fb8766256f8,17,0.25,4051863.857374393,DX1
4c67c9d0-9274-4a4e-9966-baec9841c77f,17,0.25,4051863.857374393,DX1
70ff19c8-4c49-410f-a109-17a3e844af09,18,0.25,4032258.064516129,DX1
009f90d0-53c9-48a9-a362-72328cccd66e,17,0.25,4032258.064516129,TSB
ae639d5d-1f1f-4bbf-95b8-d2221e0ba833,17,0.25,4051863.857374393,TS1
682e4d74-2200-4f34-9e96-8dee968b1568,17,0.25,4051863.857374393,DX1
21f9fd49-cba4-42ac-af52-d7c6db43a494,18,0.25,3992015.968063873,TS1
578b0eb1-c4ce-4180-9970-cc83666dc74f,17,0.25,3992015.968063873,TS1
cb83e019-f1cb-4fa9-a415-015db323ba43,17,0.25,4032258.064516129,TSA
1c8e9a67-912a-4c69-965a-6b2f0e71eb30,18,0.25,3992015.968063873,DX1
00d39e31-94d4-4e9e-a8c5-5310355f71ad,17,0.25,3992015.968063873,DX1
424dc818-c270-4cb6-a229-b025b8978d1a,17,0.25,4024144.869215292,DX1
a6be974e-54fc-490a-9ba1-97eaa93f2771,17,0.25,4024144.869215292,DX1
1d99a32e-d441-4ded-8d33-66d7201d6965,16,0.25,4032258.064516129,BS5
343873f9-aa3c-4d86-84a5-c5d4df355bad,18,0.25,4024144.869215292,TSA
127398d0-9372-431e-92bf-fd5589fca3f2,16,0.50,2003205.1282051285,DX1
2af79103-7baf-42ea-9c1d-d099ec1f0368,17,0.25,4056795.131845842,DX2
633b7ea4-afd3-4617-9d11-87deedbb565d,17,0.25,4032258.064516129,DX1
2f01db43-018f-4c39-b081-36ef73ade5a0,17,0.25,4032258.064516129,TSA
997dbd8f-9f16-4fc2-8627-d29ee0d74ebe,16,0.25,3968253.9682539687,DX1
9b1049b2-54e9-420c-b423-ee1829e21fc6,18,0.25,4024144.869215292,TSA
594dccf7-192f-4618-ab65-28470f395d17,18,0.25,4024144.869215292,BSA
018f441c-62ba-4658-b110-e30bf8381856,17,0.25,3992015.968063873,DX1
b8f781cf-ab2a-4b4a-93a9-735c0bf45658,17,0.25,4032258.064516129,DX1
7394a85d-04bf-4db1-be68-d6745365f838,17,0.25,4056795.131845842,DX1
8fa01c17-b949-4131-960e-a2b4e3108497,17,0.25,3992015.968063873,BSB
3320f77c-e0f8-4d5f-b687-3b788307683b,18,0.25,3992015.968063873,BSA
d8523e50-6118-45eb-9c78-c95d8d290f9d,17,0.25,4032258.064516129,TSA
da64227b-4ebf-4407-a1d0-49ccea30f9bf,17,0.25,4032258.064516129,DX1
d813038d-b9e8-4af6-9578-626436be5d84,17,0.25,4032258.064516129,DX1
8c73843e-9c4c-4f6d-994d-6fa06f66dfcb,16,0.23,4301075.268817204,DX1
6f14b69d-d42d-429c-afe4-a350bfacf23a,17,0.25,4032258.064516129,TSA
2e8ca845-7448-4552-b81f-22bdec3b479f,17,0.25,4024144.869215292,TS1
c23893ca-70e4-4f8b-992c-84ae3e9a15e4,17,0.25,4024144.869215292,MSB
6a9bd5b9-efdd-4b32-9299-85544cdbb8b7,17,0.25,4032258.064516129,TSA
1b7e7bd6-4918-458d-aa39-38b2a560c3b6,17,0.25,4024144.869215292,BSA
53f1310d-cea9-4179-ad5c-3a257fcc7ed3,17,0.25,3966679.8889329634,DX1
3b9b1b74-c016-4bb4-a661-39f99208ca44,17,0.25,4024144.869215292,DX1
82d20a60-4920-4c3a-91e3-a9dffc9d59e3,17,0.25,4024144.869215292,DX1
a1597254-02b9-49c7-867b-1c85d447c9dc,18,0.25,4024144.869215292,BS1
db1d5bbc-8e23-4197-94f9-305509035957,17,0.25,4051863.857374393,TS1
86925470-1065-44f5-a4e5-a3c55a73c995,18,0.25,4071661.2377850167,DX1
b8e38a96-aa0c-4c6a-a243-ab515a5af970,17,0.25,4024144.869215292,DX1
42a28dcd-08e8-436d-9cbc-41defc9d6d81,17,0.25,4024144.869215292,TSA
4ff19ed9-4ae2-4a7f-b7d0-cad20dc75483,17,0.25,4051863.857374393,TSB
99995eed-3ed4-44b2-9ee7-93e9979325da,17,0.25,4071661.2377850167,DX1
523ec379-91a2-4c7b-987c-fa4f82600c0e,17,0.25,4024144.869215292,BSB
43f01a08-d111-43fb-809e-862f26e6ce8d,17,0.25,4032258.064516129,DX1
0a9ea7ac-9d51-4ff7-b40b-659a57e64945,17,0.25,3966679.8889329634,DX1
63858a48-c99e-4080-97f0-419f662ef195,17,0.25,4051863.857374393,DX1
afcfa5d3-6b65-4ca7-8feb-6bedd784b861,17,0.25,4032258.064516129,TSB
56215ddf-b120-4a3b-aa31-1a8e8fb206da,17,0.25,4024144.869215292,TSA
2dcdcaf9-e90d-4e7d-a976-45bd4ba89fb2,18,0.25,4024144.869215292,TSA
93b11dca-0a2d-44d0-8f7e-e9672fe8fcfa,17,0.25,4024144.869215292,BSA
2a28aec3-187e-4c52-bc3a-e276a5545e34,17,0.25,4071661.2377850167,DX1
a6c15273-4987-4f40-a9de-32fcf9bf3750,17,0.25,4051863.857374393,DX1
def43e47-7843-4f39-830d-043d8091abe9,17,0.25,4071661.2377850167,TSB
6404fcfb-25c6-44e7-b0bb-003e17b68270,17,0.25,3957261.574990107,DX1
e6fe1a97-4a48-4da4-bb2f-d50e07d7cb45,17,0.25,4024144.869215292,DX1
49e28f2a-44b4-4e68-b489-952abc82014a,17,0.25,4071661.2377850167,DX1
86867852-64fe-43e6-894d-b53b146c3518,17,0.25,4051863.857374393,DX1
50f46f5e-9394-45cc-9795-bdba59416b09,17,0.25,4024144.869215292,MS1
90dba699-599c-490a-a4b1-45b73381c9bd,17,0.25,4024144.869215292,TSA
3399cf2f-ff12-4bbd-a3e8-f9b05c7841a5,18,0.25,4024144.869215292,TS1
07c55f13-0ea9-428a-8582-7dd6f1e9ce23,17,0.25,4024144.869215292,BSA
9562a810-aafa-41d9-b39f-dd49892f2e4c,18,0.25,4051863.857374393,DX1
d659317a-ad1f-4c00-97e9-aab7092717d4,17,0.25,4056795.131845842,TSA
6cc9bdad-3849-48bf-95d8-2f23d8eb785d,17,0.25,4024144.869215292,TSB
8202b7ec-974a-4d1c-857a-89e90151515b,17,0.25,4024144.869215292,DX1
cb80ee9b-a009-46d2-b907-b978a8368960,17,0.25,4024144.869215292,TSA
6152c333-c770-4cdc-a5d0-df0e49b8e2e9,16,0.25,4032258.064516129,TSA
f5b96926-3a14-462c-969c-7a5c2077afba,18,0.25,3992015.968063873,TS1
9132985f-ecd8-4a67-ba7b-63902801fba6,16,0.25,3960396.039603961,DX1
898f9812-b1e6-4c8d-a171-4d9c0a651118,17,0.25,3992015.968063873,BSA
7d404664-de0a-4e4f-8237-67e1d1620433,17,0.23,4301075.268817204,DX1
f4ee6dd7-36d6-45b1-aac5-8b0f44ba3bf7,17,0.25,4051863.857374393,DX1
73de69d7-d37c-441f-a34b-b428f147a584,17,0.25,4051863.857374393,DX1
795bf21f-128f-47be-b480-7279ac3d6f77,17,0.25,4024144.869215292,TSA
8f936d42-6deb-43a5-995b-4af18e6a2462,17,0.25,4024144.869215292,DX1
4ce98023-70d8-4d74-8118-4d49001c5d64,17,0.25,4051863.857374393,DX1
b6371944-5ebe-45bd-9b10-0f19856f3dc5,17,0.25,4032258.064516129,BSA
385f9302-b211-4b8b-805c-078dccf64b89,17,0.25,3992015.968063873,DX1
69858c97-32ac-412c-afc5-c37ed68b29c2,17,0.25,4024144.869215292,BSA
9efd35ca-7dd5-4a8e-b6ca-df23a54ea12b,18,0.25,4024144.869215292,TSA
93e925a3-0119-412f-aa0e-10fe247ebe33,18,0.25,4024144.869215292,TSA
e4bd5f15-7306-4155-a7df-b61b045aac9e,17,0.25,4032258.064516129,TSA
01058fd7-ecc3-40d9-b813-528242813770,17,0.25,4032258.064516129,MSA
7709738b-ba8e-4b20-9175-5db9b5c28556,18,0.25,4032258.064516129,DX1
9cdff1f4-7124-4870-b748-fa97601122f2,16,0.50,2003205.1282051285,DX1
c3ea7324-3d36-4d89-9939-2e0367ff6380,17,0.25,4024144.869215292,MS1
1ea8476c-d647-4f7c-a5f6-028deb2347fb,17,0.25,4024144.869215292,TSA
359ef680-d516-48bc-b124-453edc07b30e,17,0.25,4024144.869215292,TSA
63d21650-e301-42e7-9377-920497146642,17,0.25,4032258.064516129,DX1
cf41ea9d-b7ed-498d-b54d-d8bc7d26f581,17,0.25,4024144.869215292,BS1
1e9d6a1d-b010-4e42-886e-e5769fb777ab,18,0.25,4032258.064516129,DX1
3687e120-6235-4d3c-8176-543a7c6a0014,17,0.25,4071661.2377850167,DX1
af303218-add4-45cf-83ab-eaf4d55edb85,17,0.25,4024144.869215292,TSC
a8ec7eb3-4e63-4368-b45d-57c2cdfe1f45,17,0.25,3960396.039603961,DX1
4d14d2c8-c41c-449f-92c1-018dda432daa,17,0.25,4071661.2377850167,TS1
7627ffd3-a1b2-4c99-b2f9-88e6ffb0fad6,17,0.25,4051863.857374393,TSA
70d65dac-ca12-4556-bc41-c8480c986df1,18,0.25,4024144.869215292,BS1
95a6ad4f-8488-4c26-bb0b-c3b0133fa09f,18,0.25,4024144.869215292,BS2
20b390d3-f923-4238-bbc5-ebdaf72b056f,17,0.25,4024144.869215292,TSA
7b3d2ef5-0b8b-4b3e-8210-c77f8302e437,17,0.25,4051863.857374393,DX1
85f58be7-f8c2-46fd-b23e-6b2d457b5d01,16,0.23,4301075.268817204,DX1
7fae3714-bbff-4d1d-870b-aba42219f4d5,17,0.25,4024144.869215292,DX1
dada93a6-fb66-41bc-a4a6-8b73130d80f4,17,0.25,4024144.869215292,BSA
94dfbf0f-c925-4d1f-804d-f730e7adc29f,17,0.25,4051863.857374393,DX1
835bc8b5-79e7-4b6c-9c23-2a612630390c,17,0.25,4032258.064516129,TSA
45b31b73-adeb-4793-837f-8a9f957cffad,17,0.25,4071661.2377850167,DX1
717cd1f5-1934-4494-8b32-0700cc3780bf,17,0.25,4071661.2377850167,TSA
81768c3a-60d1-4c7d-9263-a83628e29e70,17,0.25,4024144.869215292,TSA
5169be7e-dfe0-4eae-a4bf-c8440336d75e,17,0.25,4024144.869215292,BS1
ee1277ee-023a-4f94-9c99-1ccecd4bb22b,17,0.25,3992015.968063873,TSC
64814e57-6604-4541-adcf-458c9bf718cd,17,0.25,4051863.857374393,DX1
b2420021-3b91-4bad-bc6f-9be985e9fc13,17,0.25,3957261.574990107,TS1
d8bf2e9c-6167-490c-9f1d-2de4af4fca38,17,0.25,4024144.869215292,BS2
f1b21fac-b36b-4fd4-b18f-b29337df4ce4,17,0.25,4051863.857374393,DX1
6b743281-f8bf-42d9-b342-81233889a5e7,17,0.25,4051863.857374393,TSA
3a4bf726-ba8e-4d41-969f-222e554578e5,17,0.25,4024144.869215292,BS2
5f7da64f-aaaf-4a31-b144-83bd6656bd3f,17,0.25,4056795.131845842,TSA
c59e3862-bffd-4caf-a8f8-081f47685276,17,0.25,4032258.064516129,TSA
101c2a43-88d8-4cb8-b5bd-c8ec41e835b1,17,0.25,4024144.869215292,DX1
e5806a73-54c4-43d1-a44b-db5f43c8e832,17,0.25,4056795.131845842,DX1
3d24e284-582d-430e-93c3-912db7eb75b1,17,0.25,4024144.869215292,TSB
1b06d811-241a-4526-8057-af73cfbc4bcd,17,0.25,4024144.869215292,MSA
b4ec8208-d552-459d-b206-87bc324af77d,17,0.25,4032258.064516129,TSA
92d230e0-7f1b-4eda-bc54-ea045d23bc56,17,0.25,4024144.869215292,BSC
610877e4-a91c-4111-948d-d81927286de4,16,0.23,4301075.268817204,DX1
f913b9a2-46e0-4177-9c4a-8773660d900d,17,0.25,4024144.869215292,BS1
03dde19f-f6f0-4b6b-a559-febbf532ca76,16,0.25,4024144.869215292,DX1
7f08dfaa-6011-4127-b5df-614e905f3fe8,17,0.25,4024144.869215292,TS1
cce52fce-a092-4c66-af4e-a19cace6e154,17,0.25,4032258.064516129,DX1
c826aee8-3e85-43d4-bf1c-bfc473a29e39,17,0.25,3992015.968063873,TS1
65062934-6a2c-4a20-9478-0e1d0a0498c1,17,0.25,3992015.968063873,BS1
cd700415-79ee-4274-8743-b02dc5266df7,17,0.25,4032258.064516129,TSA
b6c1920d-bc94-4286-9f4d-e90459359130,17,0.25,4024144.869215292,DX1
082da80f-bee4-4693-b3b6-85f2e632ea37,17,0.25,4032258.064516129,TSC
65c555cc-850b-4504-9ebb-013b965278d8,17,0.25,3960396.039603961,DX1
ff1e9802-1dc1-410f-9cb1-4ddfad8679b8,18,0.25,4056795.131845842,DX2
a779fff9-b54a-4c18-936f-43f75119b9ad,17,0.25,4024144.869215292,DX1
ba26be0a-e5cf-4369-a28f-0895c6ffa297,16,0.25,4032258.064516129,TS1
8016d285-e7f2-4f37-a36d-a9f48014c572,17,0.25,4032258.064516129,DX1
fe67512b-05d2-4218-ad62-f03869a13682,17,0.25,4071661.2377850167,DX1
c6c6e4bf-0479-4e09-87dd-a79774a17181,17,0.25,4024144.869215292,TSA
62dd8f98-0fac-4d85-befb-36b23e29eba2,18,0.25,4024144.869215292,DX1
4eb82a62-33f8-4172-97c3-5325ebaa85e1,17,0.25,4024144.869215292,TSA
f13559fa-1a07-4c52-943d-6b55bf2c1300,17,0.25,3992015.968063873,TS1
5904373d-4f24-49d8-9e9a-8e282c0a218e,17,0.25,4024144.869215292,BS1
ca7e0d59-7c28-41ba-8c55-59b69ab80d07,17,0.25,4024144.869215292,TS1
7d502331-7d99-45fd-9f78-781b083f5017,17,0.25,3960396.039603961,DX1
a29c30d7-2459-49e5-9628-72cac16adfac,17,0.25,4024144.869215292,DX1
4731472c-6fa0-4c8a-8944-170d7782b167,17,0.25,4024144.869215292,TSA
93427c89-0d13-4927-b724-fc74ced46cfd,17,0.25,4024144.869215292,TSA
9da4ab4c-2fa3-4eae-9225-72827c77346d,17,0.25,3992015.968063873,DX1
3c4c111c-fbde-471c-b268-1114886b56eb,17,0.25,4024144.869215292,TSA
35ff2610-e7f2-4129-abc0-b5b075b0643c,18,0.25,4024144.869215292,TSA
81220ea2-4e91-4064-987a-101c66327177,17,0.25,4071661.2377850167,TSA
8e8abcc0-6bf7-4970-85f2-112b661eefe4,17,0.25,4024144.869215292,BSA
22d7ac8b-c5f6-4091-91d1-3acf02efc78f,17,0.25,4032258.064516129,BSB
d42eb4ce-d300-46be-8b46-059a98c2ddb8,17,0.25,4071661.2377850167,DX1
8326cb52-7611-4fb1-af2d-d69e615caf44,17,0.25,4024144.869215292,DX1
c2b0c377-07f4-4a41-b01a-32212fba0bc2,17,0.25,4024144.869215292,TSB
f286aca7-e675-4fd6-b152-8d3cf0d2b103,17,0.25,4051863.857374393,TSA
f35cf94d-f9b7-43e5-afe8-a26236000bb9,17,0.25,4051863.857374393,TSC
9a4c70c6-ee6a-461f-8c56-284d7ed39dcc,17,0.25,4024144.869215292,TS1
c18cb0c5-d71a-4ada-913e-4e64a5a27d2f,17,0.25,4071661.2377850167,TS1
c935479d-0baf-4f0d-bebb-6f765d36238e,17,0.25,4024144.869215292,TSA
044f28b0-564a-42d8-9df1-ba3fd4d6c014,17,0.25,4051863.857374393,DX1
acbb02e6-5995-4f7a-b709-ed14c4a10a91,17,0.25,4024144.869215292,BSA
14f3fb40-7c82-43e7-8764-b97e9214e722,17,0.25,4024144.869215292,TSA
9828367e-9ee3-48ff-ad33-b2842f8f120e,18,0.25,4051863.857374393,DX1
81d801bd-8b12-4565-8212-f6eac6fd04fe,18,0.25,3992015.968063873,BS1
d29fb01b-dfb0-49fe-b42c-98dd32a306c1,18,0.25,4071661.2377850167,DX1
3d459455-95f6-4186-b2aa-930569096155,17,0.25,4032258.064516129,TS1
