,number,values_0,values_1,datetime_start,datetime_complete,duration,params_epochs,params_init_weights,params_log batch size,params_lr,params_weight_decay,system_attrs_nsga2:generation,state
63,63,4.561106707901558,0.5746373132079473,2023-10-04 21:33:52.409318,2023-10-04 22:04:32.620463,0 days 00:30:40.211145,30,kaiming,1,0.0002789652097800035,0.0022866857802251064,1,COMPLETE
64,64,1.088899793953231,0.7110574500077329,2023-10-04 22:04:32.626077,2023-10-04 22:18:37.925813,0 days 00:14:05.299736,15,xavier,1,5.319676423222625e-05,0.00015193642429198434,1,COMPLETE
65,65,0.6590449884533882,0.4333333333333333,2023-10-04 22:18:37.966471,2023-10-04 22:54:04.028816,0 days 00:35:26.062345,40,kaiming,5,2.617300283871753e-05,0.002277224510593973,1,COMPLETE
66,66,3.000171409964861,0.6725965554912924,2023-10-04 22:54:04.039116,2023-10-04 23:02:48.784538,0 days 00:08:44.745422,10,xavier,2,0.00023987234516098386,0.005513156165833742,1,COMPLETE
67,67,6.357769598464119,0.45,2023-10-04 23:02:48.790628,2023-10-04 23:19:28.442578,0 days 00:16:39.651950,20,xavier,5,0.0009074745472397528,0.00021932176314181547,1,COMPLETE
68,68,5.0792306384343515,0.6233333333333333,2023-10-04 23:19:28.446105,2023-10-04 23:58:39.796523,0 days 00:39:11.350418,45,kaiming,4,0.00032166086028355005,0.0002402083107834265,1,COMPLETE
69,69,1.9327073396394687,0.6609512386663811,2023-10-04 23:58:39.801657,2023-10-05 00:18:10.181301,0 days 00:19:30.379644,20,xavier,1,0.00010555268139184641,0.0034303396255773535,1,COMPLETE
70,70,1.9471166013348011,0.6198979591836734,2023-10-05 00:18:10.196744,2023-10-05 00:48:59.713400,0 days 00:30:49.516656,40,kaiming,3,0.00015852433976245835,0.0018563664088171632,1,COMPLETE
71,71,4.128652985274078,0.6813888888888889,2023-10-05 00:48:59.717088,2023-10-05 01:12:02.101441,0 days 00:23:02.384353,30,xavier,3,0.0002789652097800035,0.004770762319611749,1,COMPLETE
72,72,0.8872539903968573,0.4666666666666666,2023-10-05 01:12:02.106353,2023-10-05 01:24:30.972200,0 days 00:12:28.865847,15,xavier,5,0.00015852433976245835,0.006964058250627295,1,COMPLETE
73,73,1.3118372375095664,0.6491496598639456,2023-10-05 01:24:30.983536,2023-10-05 01:55:07.882390,0 days 00:30:36.898854,40,kaiming,3,0.00010621153065482339,0.0004925800084935841,1,COMPLETE
74,74,1.6880984073867231,0.6117554234508217,2023-10-05 01:55:07.890694,2023-10-05 02:40:21.819256,0 days 00:45:13.928562,45,xavier,1,1.1275295713677657e-05,0.00031979402558999343,1,COMPLETE
75,75,5.457713180144445,0.5175824175824176,2023-10-05 02:40:21.830443,2023-10-05 02:56:58.443305,0 days 00:16:36.612862,20,kaiming,2,0.0005166596525239464,0.00014181349047139204,1,COMPLETE
76,76,3.571724771163442,0.6318749623967015,2023-10-05 02:56:58.446333,2023-10-05 03:20:58.413360,0 days 00:23:59.967027,25,xavier,1,0.0001863395800031892,0.00010783225057399415,1,COMPLETE
77,77,1.5631438917687315,0.5839877815365822,2023-10-05 03:20:58.423142,2023-10-05 03:39:27.396765,0 days 00:18:28.973623,15,xavier,0,1.3749968571545787e-05,0.00031979402558999343,1,COMPLETE
78,78,2.868115984266454,0.677368206798568,2023-10-05 03:39:27.440207,2023-10-05 04:08:36.510162,0 days 00:29:09.069955,30,xavier,1,0.00015852433976245835,0.006964058250627295,1,COMPLETE
79,79,1.023335376885488,0.5954775532202818,2023-10-05 04:08:36.512250,2023-10-05 04:20:45.278701,0 days 00:12:08.766451,10,kaiming,0,1.0855699100739238e-05,0.0004622340397496542,1,COMPLETE
80,80,0.7489905163645745,0.6857369614512472,2023-10-05 04:20:45.281219,2023-10-05 04:32:31.568067,0 days 00:11:46.286848,15,kaiming,3,4.483056678466023e-05,0.0034303396255773535,1,COMPLETE
81,81,2.676319654442445,0.73,2023-10-05 04:32:31.571926,2023-10-05 05:09:11.477042,0 days 00:36:39.905116,50,xavier,4,0.00016658143830303502,0.00021464972362355048,1,COMPLETE
82,82,0.9286960440687835,0.6871598639455783,2023-10-05 05:09:11.479659,2023-10-05 05:39:57.041533,0 days 00:30:45.561874,40,kaiming,3,4.6945572048786065e-05,0.0003510025783087053,1,COMPLETE
83,83,1.1877270646892766,0.6342546342546342,2023-10-05 05:39:57.046692,2023-10-05 06:15:37.570364,0 days 00:35:40.523672,35,xavier,1,1.1275295713677657e-05,0.0010573056983950676,1,COMPLETE
84,84,5.553953552369085,0.520237386648556,2023-10-05 06:15:37.579186,2023-10-05 06:32:25.030125,0 days 00:16:47.450939,15,kaiming,0,0.00045178766659758246,0.00031979402558999343,1,COMPLETE
85,85,0.7489141115120479,0.52,2023-10-05 06:32:25.057775,2023-10-05 06:47:31.938959,0 days 00:15:06.881184,20,xavier,4,2.574518000438416e-05,0.0019634032872050183,1,COMPLETE
86,86,1.968626029812731,0.7766666666666667,2023-10-05 06:47:31.941733,2023-10-05 07:08:42.710098,0 days 00:21:10.768365,30,xavier,4,0.0001882535789616404,0.00015743355694882789,1,COMPLETE
87,87,2.7738731427831227,0.5281519274376417,2023-10-05 07:08:42.712942,2023-10-05 07:24:43.905350,0 days 00:16:01.192408,25,xavier,3,0.0001882535789616404,0.003691010607296906,1,COMPLETE
88,88,0.8589308755738394,0.5366666666666667,2023-10-05 07:24:43.908366,2023-10-05 07:39:24.381040,0 days 00:14:40.472674,25,xavier,4,6.141992910495499e-05,0.0025992146439904333,1,COMPLETE
89,89,0.6809070191213062,0.6711111111111111,2023-10-05 07:39:24.386752,2023-10-05 08:01:31.374054,0 days 00:22:06.987302,35,xavier,3,1.0855699100739238e-05,0.00012742723103206804,1,COMPLETE
90,90,0.6922437146306037,0.6098809523809523,2023-10-05 08:01:31.377350,2023-10-05 08:07:40.485639,0 days 00:06:09.108289,10,kaiming,3,1.9727765684056715e-05,0.0030647043115200794,1,COMPLETE
91,91,2.470805296759214,0.644047619047619,2023-10-05 08:07:40.488014,2023-10-05 08:32:37.902828,0 days 00:24:57.414814,40,xavier,3,0.0001863395800031892,0.006770265081914014,1,COMPLETE
92,92,1.7143249622146997,0.7499999999999999,2023-10-05 08:32:37.905131,2023-10-05 08:41:38.481822,0 days 00:09:00.576691,15,xavier,4,0.00022094447055124114,0.0034303396255773535,1,COMPLETE
93,93,0.6657542091395173,0.8322222222222221,2023-10-05 08:41:38.495225,2023-10-05 09:01:42.090784,0 days 00:20:03.595559,30,xavier,3,2.01671934103313e-05,0.0005927340200630452,1,COMPLETE
94,94,3.3584576215652064,0.6795041976904722,2023-10-05 09:01:42.100230,2023-10-05 09:23:02.919988,0 days 00:21:20.819758,30,kaiming,2,0.00016420708452450738,0.009130719156870274,1,COMPLETE
95,95,1.0642888317864387,0.6768804053020778,2023-10-05 09:23:02.923063,2023-10-05 09:47:31.241526,0 days 00:24:28.318463,30,xavier,1,1.1275295713677657e-05,0.004481660836137728,1,COMPLETE
96,96,2.656933105931031,0.42369047619047623,2023-10-05 09:47:31.244551,2023-10-05 09:53:46.649686,0 days 00:06:15.405135,10,kaiming,3,0.0002702435990735724,0.0016690015321836873,1,COMPLETE
97,97,1.3118372375095664,0.6491496598639456,2023-10-05 09:53:46.660385,2023-10-05 10:20:15.783805,0 days 00:26:29.123420,40,kaiming,3,0.00010621153065482339,0.0004925800084935841,1,COMPLETE
98,98,0.7098577105888614,0.5685036308720519,2023-10-05 10:20:15.786542,2023-10-05 10:27:56.095012,0 days 00:07:40.308470,10,kaiming,2,1.2654906968615963e-05,0.009540836850467745,1,COMPLETE
99,99,5.48812876101031,0.5157573569747483,2023-10-05 10:27:56.097339,2023-10-05 11:18:57.540423,0 days 00:51:01.443084,60,xavier,1,0.00031669500699069316,0.0015402121096483557,1,COMPLETE
