,number,values_0,values_1,datetime_start,datetime_complete,duration,params_epochs,params_init_weights,params_log batch size,params_lr,params_weight_decay,system_attrs_nsga2:generation,state
73,73,1.0183261977242573,0.72,2023-10-09 04:47:11.737185,2023-10-09 05:23:53.105802,0 days 00:36:41.368617,20,kaiming,4,8.751390792475423e-05,0.00010823836065257108,1,COMPLETE
74,74,0.5184903327208109,0.9215758547008548,2023-10-09 05:23:53.112221,2023-10-09 06:09:45.372264,0 days 00:45:52.260043,25,kaiming,2,2.846541759303082e-05,0.00010833045922155733,1,COMPLETE
75,75,0.4096387653634338,0.9533333333333334,2023-10-09 06:09:45.378625,2023-10-09 06:44:57.257333,0 days 00:35:11.878708,20,xavier,3,3.232061645072982e-05,0.0020663890060165038,1,COMPLETE
76,76,1.1275343887507916,0.58,2023-10-09 06:44:57.262356,2023-10-09 06:52:38.586979,0 days 00:07:41.324623,5,xavier,4,0.0004536636595774891,0.0003020480928048539,1,COMPLETE
77,77,0.4636337656353394,0.981111111111111,2023-10-09 06:52:38.592710,2023-10-09 08:26:37.978531,0 days 01:33:59.385821,50,xavier,3,1.2617574435636512e-05,0.0006362839598318591,1,COMPLETE
78,78,0.3403535387095612,0.9641666666666666,2023-10-09 08:26:37.988087,2023-10-09 10:00:50.362424,0 days 01:34:12.374337,50,xavier,3,1.3254024337820684e-05,0.00014240751008123001,1,COMPLETE
79,79,5.49665441882202,0.3966666666666667,2023-10-09 10:00:50.369227,2023-10-09 11:45:05.948854,0 days 01:44:15.579627,55,kaiming,4,0.000643815341131798,0.008604014819736423,1,COMPLETE
80,80,4.66963611964373,0.5714840822127887,2023-10-09 11:45:05.967891,2023-10-09 13:35:19.758451,0 days 01:50:13.790560,55,xavier,1,0.00035505269661311785,0.004087277455360059,1,COMPLETE
81,81,1.9058882614609634,0.5459608843537415,2023-10-09 13:35:19.764259,2023-10-09 14:48:40.450771,0 days 01:13:20.686512,40,xavier,3,0.0002482060723173704,0.00010661432408796878,1,COMPLETE
82,82,0.978702150918485,0.928814628439685,2023-10-09 14:48:40.459171,2023-10-09 16:04:48.080339,0 days 01:16:07.621168,35,xavier,0,1.9070648553223247e-05,0.0045967987160084765,1,COMPLETE
83,83,0.5892305175715592,0.85,2023-10-09 16:04:48.086371,2023-10-09 17:13:30.056374,0 days 01:08:41.970003,35,kaiming,5,3.522865666152864e-05,0.0016834803211074375,1,COMPLETE
84,84,0.42953293461499537,0.9071810297545593,2023-10-09 17:13:30.066492,2023-10-09 17:30:32.161154,0 days 00:17:02.094662,10,kaiming,2,1.018145905663381e-05,0.0012594362282988692,1,COMPLETE
85,85,0.8061668392270803,0.8,2023-10-09 17:30:32.189467,2023-10-09 18:37:51.304860,0 days 01:07:19.115393,35,xavier,5,1.8066515166434254e-05,0.001135069350290524,1,COMPLETE
86,86,0.892892486801637,0.7899999999999999,2023-10-09 18:37:51.312581,2023-10-09 18:47:14.526692,0 days 00:09:23.214111,5,kaiming,4,1.1921429400117151e-05,0.0012594362282988692,1,COMPLETE
87,87,0.6315935543039813,0.7666666666666666,2023-10-09 18:47:14.538968,2023-10-09 19:05:55.014877,0 days 00:18:40.475909,10,kaiming,5,1.1921429400117151e-05,0.0012594362282988692,1,COMPLETE
88,88,0.4767811229000472,0.9170918367346939,2023-10-09 19:05:55.021251,2023-10-09 20:18:38.551621,0 days 01:12:43.530370,40,kaiming,3,2.0379832081060462e-05,0.0016834803211074375,1,COMPLETE
89,89,0.9688729787511484,0.46333333333333326,2023-10-09 20:18:38.557136,2023-10-09 20:37:07.666149,0 days 00:18:29.109013,10,xavier,4,0.00017292317194802636,0.004420881039631751,1,COMPLETE
90,90,0.26324344749302453,0.9838011695906432,2023-10-09 20:37:07.674154,2023-10-09 22:10:26.013325,0 days 01:33:18.339171,50,kaiming,2,1.1921429400117151e-05,0.0006964366990841528,1,COMPLETE
91,91,0.31743690827861426,0.7333333333333333,2023-10-09 22:10:26.022043,2023-10-09 23:46:25.393250,0 days 01:35:59.371207,50,xavier,5,2.3366548736748118e-05,0.000361976241053169,1,COMPLETE
92,92,6.167235997768193,0.5010964912280701,2023-10-09 23:46:25.406495,2023-10-10 01:19:36.054513,0 days 01:33:10.648018,50,xavier,2,0.0007323965490773869,0.0007365999530639378,1,COMPLETE
93,93,0.884813257586211,0.85,2023-10-10 01:19:36.059699,2023-10-10 01:28:30.591960,0 days 00:08:54.532261,5,xavier,5,3.1414900702416454e-05,0.00024178882019347658,1,COMPLETE
94,94,0.6872998339207698,0.831180169037312,2023-10-10 01:28:30.603392,2023-10-10 02:50:28.396742,0 days 01:21:57.793350,45,kaiming,3,7.329737513484811e-05,0.00012332331469874251,1,COMPLETE
95,95,0.43386979612014975,0.9543910256410257,2023-10-10 02:50:28.416078,2023-10-10 04:14:39.059851,0 days 01:24:10.643773,45,kaiming,2,2.6694346979218387e-05,0.00010918306448451808,1,COMPLETE
96,96,4.01286745357672,0.6279166666666667,2023-10-10 04:14:39.074196,2023-10-10 04:42:59.343271,0 days 00:28:20.269075,15,kaiming,3,0.000965754585919938,0.00036573747449687786,1,COMPLETE
97,97,0.4025213694050243,0.9666666666666668,2023-10-10 04:42:59.357503,2023-10-10 06:34:59.726032,0 days 01:52:00.368529,60,kaiming,4,2.4509018637062354e-05,0.0003536346939524128,1,COMPLETE
98,98,4.905031159579352,0.5585848294388857,2023-10-10 06:34:59.737718,2023-10-10 06:45:52.369676,0 days 00:10:52.631958,5,xavier,0,0.0005634374067086854,0.0022974933647355333,1,COMPLETE
99,99,0.7155286809429526,0.85,2023-10-10 06:45:52.383711,2023-10-10 06:54:38.520819,0 days 00:08:46.137108,5,xavier,5,2.7404175815186693e-05,0.000361976241053169,1,COMPLETE
